,Unnamed: 0,ResponseId,ConvertedCompYearly,C++,HTML/CSS,JavaScript,Objective-C,PHP,Swift,Python,Assembly,C,R,Rust,TypeScript,Bash/Shell,SQL,C#,Java,Node.js,PowerShell,Ruby,Perl,Matlab,Kotlin,Julia,Haskell,Delphi,Go,Scala,Dart,VBA,Groovy,Clojure,APL,LISP,F#,Elixir,Erlang,Crystal,COBOL,PostgreSQL,SQLite,Elasticsearch,Redis,MySQL,Microsoft SQL Server,Oracle,MongoDB,MariaDB,DynamoDB,Couchbase,Firebase,Cassandra,IBM DB2,Laravel,Symfony,Angular,Flask,Vue.js,jQuery,Express,React.js,Angular.js,Ruby on Rails,Django,FastAPI,ASP.NET Core ,Spring,Svelte,ASP.NET,Gatsby,Drupal,Heroku,Microsoft Azure,AWS,Google Cloud Platform,DigitalOcean,Oracle Cloud Infrastructure,IBM Cloud or Watson
Microsoft SQL Server,0.001462968741372447,0.001462968741372447,-0.12677894568069198,-0.08609853743959751,0.13371230560439334,0.10779866511444575,-0.012809793246061985,0.009938202253302149,-0.03329477814297356,-0.14092280239751045,-0.04105134784698997,-0.08855579745394238,0.025622444767892345,-0.10586140681066614,0.08979945770049419,-0.11421651536718874,0.35002198826049175,0.5728883086387512,-0.04733791111943983,-0.01223251194754144,0.35391379125559064,-0.13808710186128254,-0.019224349207251655,-0.022968276078123948,-0.06147296948318977,-0.03744787077035031,-0.037113074203000466,0.06536995131179277,-0.11022850161456307,-0.03724566743120302,-0.0008336952742712112,0.21421236448127398,-0.007514047711183047,-0.07650981684044807,-0.012357817558943157,-0.037643385232864306,0.07168009604424908,-0.059519536003150325,-0.022924866872485364,0.014576514730061904,0.043663830707447636,-0.13860563573376186,0.034536375535912094,-0.005068578023076256,-0.05953557036540259,-0.0034760226098315473,1.0,0.11761680854439523,0.0044910055219862105,-0.013385056089582894,-0.05207593759939576,0.01797633263316919,-0.014553350012792291,-0.0016443708185690138,0.10553056603263301,-0.008311641617674548,-0.006718664981335141,0.18362471853496606,-0.0653015221247695,0.01783385973270504,0.20695598031702003,-0.035332451777554785,-0.07270740419148237,0.1284374622045771,-0.12585479044139614,-0.050297476351799146,-0.043053855633718996,0.5358608481137033,-0.031022665776251047,-0.03058622000110872,0.5360109448322312,-0.043214890891199266,0.02235307140503898,-0.09724753632949495,0.4056174179205603,-0.13420232549924155,-0.057454573810465856,-0.07094389725652256,-0.011079186309388513,-0.005035217741859764
Oracle,0.006333811829964172,0.006333811829964172,-0.06048476958522298,-0.014191074075164678,0.04312553757963925,0.02103199580222296,0.012681166235018174,0.01771894788399972,-0.006398795524239099,0.0002522199778045029,0.0280446152779173,0.014010067984706758,0.06397772708849482,-0.042578809350675366,-0.02411815965847806,0.03816484817592156,0.14871960240179244,0.03825442768621673,0.1954220047208512,-0.01894736645919693,0.07644331381368066,-0.04839842073705811,0.08910951101113755,0.020099431159427895,0.007295895541044538,-0.008036326779673897,-0.00683028547035242,0.048919611350871674,-0.030369226548444803,0.021582307687271738,-0.020711770498350324,0.09398654947674091,0.049260634270716634,-0.015064061790179379,0.0016328636614218871,0.010093132560409586,-0.0006472986207784261,-0.03574528227821619,-0.00735035354261835,0.031241254704080793,0.06399509933807569,-0.031186182596363674,0.062164720882572515,0.019141736934980783,-0.049344448827508866,0.0779388859238743,0.11761680854439523,1.0,0.019655331230743863,0.05965399143296769,-2.8164677990701247e-05,0.023003028418557364,-0.03006548326885077,0.04974646723332847,0.10099981420093627,-0.010936459907769123,0.0013537067307956647,0.0840643857739458,0.01770054984245573,-0.016207160189110944,0.096797254510719,-0.029873286081093714,-0.048174853536315725,0.07635830216148688,-0.048865794990868856,0.019395976338079907,0.0013684460400825832,0.028317874981360666,0.19241456353356573,-0.009454315876914931,0.0565508189296739,-0.03183817015179893,0.054228564448159815,-0.03085274397704728,0.053721683215797476,-0.019787914185605892,-0.02195073226665963,-0.031983374436905,0.1590960029888449,0.03078747574763765
MongoDB,0.010272535563190499,0.010272535563190499,6.187485579611367e-05,0.013208088174107976,0.10484473768829905,0.14788678512068884,0.04290405636162507,0.05519657594892147,0.054796480745033994,0.06921768804941396,0.021238432158957602,0.01724993221833794,0.006350695654913009,0.029410257967899884,0.15283221111586845,0.05587126047460679,0.01803620272250528,0.008186214865954201,0.09135566692662228,0.22898795270658318,0.028067749132556188,0.02134470783929661,0.007900366737176196,0.029175278628084937,0.05138756249122488,0.0024995321148866545,0.020650983531626216,-0.008960239522418374,0.07592353705305863,0.04725755561841534,0.05884158882934974,0.0008954626634608814,0.038006444888814654,-0.0028534682787457145,0.0366469449419475,0.025323839832324977,-0.0019970888117961613,0.00195773965461424,0.0231341746156293,0.008789748043173666,0.05319398855631528,0.10329473021753839,0.07369865712398864,0.12316462879219875,0.1537749547732488,0.12393141166117543,0.0044910055219862105,0.019655331230743863,1.0,0.08385036475284581,0.11662684136663719,0.0576032923945525,0.15065020245306024,0.05484896527692891,0.019574277594665894,0.04765784543286036,0.02282145062152663,0.11553049331859729,0.13445473824312024,0.11034195600596605,0.06698333748963517,0.26740216826804614,0.1701448021349606,0.11407881131863216,0.021293351267235066,0.0672142276784031,0.07031557193835501,0.018920472401778927,0.08305745734547976,0.05825990667005314,0.005715222814974888,0.06863739096524325,0.045365758311121794,0.15901392573298037,0.07308447462532937,0.13155993951418019,0.14760675988799626,0.11517393688324423,0.004298403144869019,0.034240499205894136
MariaDB,0.0018114567951173744,0.0018114567951173744,-0.017753126987959295,0.026533728429722424,0.09639888241973672,0.09732986995252703,0.025359216281435133,0.3355261690811267,0.004308495712844831,0.07428993893599364,0.054017389005524316,0.07035356796186354,0.013970340638249316,0.036913783312126136,0.0015999583017657101,0.12644787273508853,0.12711886404787373,-0.052307951368525604,0.05046334910782601,0.09536045361655779,0.020170420475622213,0.047035391407307524,0.13283073216191635,0.004420927983569808,0.00835898015003271,-0.019926573747733028,0.03715389052679907,0.03365191108200786,0.08953169337810199,-0.008578727966386975,0.01301214987286225,0.01660253336919145,0.012013829730588827,-0.019554285149568418,0.02444553842498593,0.036681094402110793,-0.001549503244054118,0.036532951171264275,0.03337834035887057,0.016074921625558593,0.03283079970640243,0.056447472672444106,0.16159578525860774,0.1011920992296918,0.1378342810524516,0.2971444106451997,-0.013385056089582894,0.05965399143296769,0.08385036475284581,1.0,0.04618269607881983,0.06173654804249791,0.03204478759639253,0.07239680991429655,0.028761208757414086,0.2198961312624445,0.22790757851290802,0.007535963228374767,0.0907027042018953,0.11490320606493605,0.13770134679216567,0.06279269461303867,0.02656158921315442,0.03451596970478782,0.0349129006667526,0.10120562879863851,0.02363141791302287,-0.04531739052589507,0.04600945254194272,0.049224332574021916,-0.044827438625727196,0.05485284346316428,0.21404444156114402,0.03722722642725737,0.0016101016183343766,0.0916403175618247,0.08537402852103051,0.14850762490096941,0.032657035947251147,0.020647033169654907
DynamoDB,0.008003576959126435,0.008003576959126435,0.15977250438172033,-0.03742418076475641,0.016245049570465065,0.07455484828917831,0.017292059291273153,0.015392164601399142,0.03592318499707762,0.0838647564280716,-0.008563200674902802,-0.03653650963876277,-0.02330434376373571,0.02194188448087178,0.11257492933248987,0.07992009640486014,0.026118460426949375,-0.052616094188604176,0.11988775518279883,0.16186496545348916,-0.003264229524868897,0.04836568447640775,-0.0041927827384570845,-0.023089006803186925,0.0800580414331192,-0.008661281169295777,0.007309701263057218,-0.020830892497778107,0.134498266433512,0.08729380232758376,0.013788873705945661,-0.02273451175690049,0.08280126965009378,0.055721921003919664,0.004961850118249368,0.006920427235161603,-0.003337599165335014,0.007962616118353822,-0.00022437750921573216,0.0064445242112817595,0.010171735960135908,0.13968965637930678,0.01723338239797962,0.2116178894833874,0.152166705971949,0.08563981672713145,-0.05207593759939576,-2.8164677990701247e-05,0.11662684136663719,0.04618269607881983,1.0,0.04573420174225467,0.05349494032675112,0.058408809508767714,0.004210874251227942,0.024060176319818133,0.012016550253528048,0.023945501821109758,0.09161882874330549,0.0468748795110355,0.0010726942507530957,0.14105444769773468,0.11876058660458967,0.02815320617739868,0.02681895734471012,0.03686774252543309,0.07413763365703269,-0.029765324078536153,0.10700816843211369,0.04765296268299383,-0.0484405154665927,0.07362084269266511,0.02702967267464245,0.032983334782881575,-0.04182434189036541,0.3251996998434934,0.0817946218404082,0.0384904171458657,0.017948627091482774,0.007092842317621102
Couchbase,-0.004184141165199003,-0.004184141165199003,0.027462547504700428,0.017937393789854775,0.008079668275826549,0.034396420690882376,0.022649355319325794,0.020801115835130717,0.0317476354047541,0.016100303482666774,0.02289573252716373,0.03022675704182725,0.005995123761702002,0.026688202249295297,0.03164685540449264,0.02946495793080622,0.01822027974033674,0.007008725965514821,0.04281626360340931,0.04676862002809195,-7.497914490669029e-05,0.006122938699972521,0.027608725383701318,0.029107274350372917,0.0027784848088436708,-0.0013274533370200388,0.002604334597263056,0.0227166963733608,0.09417842653606187,0.018089537827526418,0.015328386901580154,0.00622341127937165,0.02623383543665158,0.0035403066296036713,-0.0057885274680440245,0.0024816379129292973,0.00698478703385618,0.023395099371609086,0.03170669525751112,0.044017702874184945,0.0926092507218516,0.008814084957123505,0.04558630024258957,0.061552287533925575,0.0326644308975128,0.039738784422731356,0.01797633263316919,0.023003028418557364,0.0576032923945525,0.06173654804249791,0.04573420174225467,1.0,0.021862016397877725,0.07551938837041115,0.033631960924061434,0.017816059292317953,0.012030436869567132,0.030783120851695836,0.032257073076640025,0.020143001429965546,0.02016147643866528,0.025367390391796942,0.04381510135832215,0.02514605507271532,0.004383227647613944,0.014182252676244874,0.04523864167396904,0.018302124019044116,0.026326928967627686,0.038164936614663865,0.03074829998130821,0.007264625793749539,0.048161898702754925,0.005177647091244593,0.04262756870031689,0.03809135869495369,0.06648867855525481,0.051705426116128834,0.03601124348856631,0.03471061885295363
Firebase,0.013523435635246762,0.013523435635246762,-0.015881381727532107,-0.008351267130006116,0.10844157708082529,0.13048574313492084,0.1023191300859754,0.03713092500804778,0.18892076823458634,-0.006572252235829386,-0.0006552136198876273,0.0012794854949357908,0.003916219167256466,0.013985353479558602,0.15431971146533993,-0.007754168559279595,-0.007152638781970417,0.0011254353831561452,0.06331019928621046,0.1768347062464894,-0.009338001999007127,0.018153741826886775,-0.016783257757018246,0.018209024298395955,0.10298619398318826,-0.003411510596698174,0.006531087735269959,0.004565764369588741,0.026213294854281994,-0.014284277127008511,0.1868182724951769,-0.002266050740675033,0.006744688925235944,-0.01485370422956044,-0.005217669473139744,0.0025241677100340263,-0.0035331459030862227,0.00821328365954613,-0.007344863445689844,0.009385525996873787,0.015583782791037474,0.03650239877013954,0.05599867820835089,0.03348932239044656,0.03287723961142345,0.07166760774124491,-0.014553350012792291,-0.03006548326885077,0.15065020245306024,0.03204478759639253,0.05349494032675112,0.021862016397877725,1.0,-0.007632308330367225,-0.01761641255755097,0.0400812773384986,0.0002666497938281415,0.12675824801657504,0.045846824750459814,0.10076813427954064,0.04966605400779979,0.1756612858886615,0.1526011823764892,0.0929522607924812,0.029481270043069677,0.032323500388939046,-0.014465305798915978,0.015905803944701414,0.021791784698753702,0.056770542111780044,0.003347470762352498,0.10385853538066314,0.03495347693535813,0.1406200549445424,0.03266004083706632,0.04802049342917233,0.293241223218579,0.0778541881201434,0.0066454842721752555,0.0348311024260952
Cassandra,0.0077648776570618016,0.0077648776570618016,0.06879295879738753,0.009168024530215807,-0.010785851683749553,-0.0004598178587076214,0.005895580285269612,0.006760189820595637,0.0018386407805807998,0.032168562389533015,0.010984832003674345,0.018913951188097786,0.011043325195152717,0.0332760930094476,0.0031344728062192126,0.048852077814171245,0.019884356439248334,-0.02109334534836721,0.1054922811317984,0.020659427401062087,-0.004639489236692322,0.009205829494698718,0.034761871752236606,-0.00929865423822978,0.03969780858148277,-0.007583737861770528,0.02097129207574851,0.020052591271259645,0.08239086898355157,0.1271157916844316,0.0028310384166634803,-0.0009022368795845287,0.07854721252855867,0.048834854462993245,0.026936063815895063,0.020745443218757303,0.021466303251379246,0.03594919949915537,0.05155849364278168,-0.012727989828305563,0.041327576413577274,0.054774386565969,0.02423424528767278,0.09618883986000885,0.07096097015349669,0.03262376224907623,-0.0016443708185690138,0.04974646723332847,0.05484896527692891,0.07239680991429655,0.058408809508767714,0.07551938837041115,-0.007632308330367225,1.0,0.02183268310104138,0.005727791406501263,0.015023766255454941,0.011260218564004026,0.059192572807886985,0.0034702527112358992,-0.00012161658753808456,0.014395558117399046,0.026483643743923632,0.02327610919147575,0.015798347451443154,0.010954170249373186,0.0520515363033741,-0.02509744326701742,0.12495643526144733,0.008172935533558414,-0.027407427215712776,-0.0020218374059174354,0.02731480021854435,0.009854639508514949,0.029661177382368183,0.044850326443882746,0.06496788399300446,0.030323786743106516,-0.005481564842744347,0.004492583561999208
IBM DB2,0.010512024926206847,0.010512024926206847,-0.031059745540981384,0.0023753811318610652,0.015680867400400905,0.0020835697578964465,-0.006246082043737325,0.013000866060875587,-0.0016689471623326832,-0.0027224216344458258,0.007862194318937324,0.0075846108618741635,0.026798650664872237,-0.02956905039201911,0.00618955355691771,-0.012469420806629872,0.05867809964779534,0.016086918187537606,0.09382933812842847,0.0022115849135688945,0.04256201055647098,-0.028816778636530156,0.017695264386111537,-0.006183934161904625,-0.006764512296753857,-0.0008045172054273401,-0.007680523955903264,0.03448941406469932,-0.0011588282023487124,0.023805700015297308,-0.01693872629943388,0.08180999215468222,0.037196454626125766,-0.011138380333305836,0.025008371114029367,-0.014247475643684096,0.004133547626882641,-0.014980217867666498,-0.008456358895713863,0.016268449825933104,0.13691223045413892,-0.0017772932210401188,0.021386907822011206,-0.004366139718392279,-0.022502049622023904,0.028511402622845947,0.10553056603263301,0.10099981420093627,0.019574277594665894,0.028761208757414086,0.004210874251227942,0.033631960924061434,-0.01761641255755097,0.02183268310104138,1.0,0.015497992743336565,-0.0006012977318037507,0.03929303340013235,-0.0029726129779258873,8.497921468452949e-05,0.037821285730431,0.007642808555113103,0.006153675812481102,0.0319156183625573,-0.027515499604112415,-0.008809820345592809,0.021275682944056906,0.01749124546688298,0.12298048373317313,0.017275494032644303,0.029974513743042053,-0.004721936757456723,0.023854081273196985,-0.006018306465872465,0.044512748438071154,-0.030830149082523895,-0.00938157340284902,-0.014659916780660275,0.028026490824834445,0.13045360204228929
Laravel,-0.005373426426826452,-0.005373426426826452,-0.06037774832654435,-0.018821247995934976,0.0928831839076207,0.11663226828744962,0.06846104327944169,0.45518479717650023,0.0434465693605274,-0.0014790507970241684,0.01392790043452336,-0.01895437750053164,-0.02383681269803105,-0.008690233061192798,0.03047304855732335,0.012159210439416696,0.08923575624838986,-0.03267971316200093,-0.011796846979998006,0.0953445199979278,-0.018631698763352286,0.002100834312722131,0.034543600156911936,-0.009845700740860962,-0.0037779590084232495,-0.008815989297438459,-0.005948176400481753,0.02621211213323407,0.02432425621423172,-0.02144384960974486,0.049710718687169884,0.007338127356736277,-0.02159864367651366,-0.008738797780632624,0.002844999380371849,-0.016326264970335146,-0.0230685461681837,0.014610767319734349,0.004299668499689498,0.014156913816602541,0.015511376088688284,0.03253875394077596,0.09582549193080349,0.04439209972429355,0.12590498388700402,0.2259939499706338,-0.008311641617674548,-0.010936459907769123,0.04765784543286036,0.2198961312624445,0.024060176319818133,0.017816059292317953,0.0400812773384986,0.005727791406501263,0.015497992743336565,1.0,0.27023108732519,0.03204066546250436,-0.0017620565400812418,0.2335666348671306,0.15582004328485868,0.06339758628482926,0.0516116531957884,0.06811725102646866,0.009105536523890456,0.04078025106278127,0.012505114940941616,-0.039005416872696715,0.005675357268300377,0.061803146677429276,-0.017870392181548005,0.04008111384590932,0.16520057268604985,0.05635787807375959,-0.009187745093706729,0.0868876482036516,0.04341104719185944,0.16864016300158138,-0.005861208850068424,0.015398897461419987
Symfony,0.0033164004587743633,0.0033164004587743633,-0.0333961955414007,0.0010081421593613686,0.06584654541185453,0.06217317394263822,0.04303226301998798,0.30189260677921725,0.02166702381510336,-0.0014202035131546528,0.026542356441712368,0.021927517665617888,-0.01960384621712338,-0.0026564228851293993,0.013957889482885481,0.05140155913944059,0.06334984413147322,-0.010606731836357125,0.0032345224308428892,0.06961305583905446,0.022670383492991858,0.003884350749346527,0.04429204231556241,0.002869950281320272,0.003665580548904417,0.005542705930795022,0.014400665171800775,0.017484947589104047,0.013293315671419035,-0.0175793497475257,0.03808554245023108,0.018333710397129332,-0.0014613869295570904,-0.013071694682661544,0.013425522473261791,-0.016957054822177093,-0.005820737588451787,-0.0011529488369498957,0.02536355158363681,0.02490759347644858,0.02100825171622722,0.013979421038827095,0.07373675357644748,0.07121614967324216,0.07098272598256691,0.13942179894437517,-0.006718664981335141,0.0013537067307956647,0.02282145062152663,0.22790757851290802,0.012016550253528048,0.012030436869567132,0.0002666497938281415,0.015023766255454941,-0.0006012977318037507,0.27023108732519,1.0,0.00956262259831396,0.003131859577045797,0.11242609588885454,0.1278020173622015,0.010837030500290347,0.025283483536601304,0.03774941805697479,0.0010056164303782504,0.026115734306700635,0.02315980247395496,-0.019989240005524288,0.004288083370573403,0.008981454477910988,0.0016754793208312263,0.043553430679887165,0.29383692794023414,0.018866477891703974,0.0033979735396975673,0.05107853409494415,0.02021954683741674,0.07931711322431703,0.008445394211167566,0.027654122941648356
Angular,0.020716853527101526,0.020716853527101526,-0.039461412725984295,-0.03796046208000482,0.20172270764914527,0.2013209728078123,0.003709663152761064,0.030643329789530313,0.02242976640745883,-0.07696063463575584,-0.02184722124976671,-0.05027663748560553,-0.03291835126775206,-0.027634732165290592,0.4159972119938087,-0.05473840746295977,0.10583926177432672,0.198098724950693,0.09360850352321043,0.14130265941223508,0.09545576934278831,-0.061541816749060084,-0.025967313279480292,-0.02831153337426607,0.034821514763550776,-0.0327878595185183,-0.026364243171293936,0.024899747082557655,-0.03329222412027119,0.006935220753334989,0.04462447549057195,0.02454643703873551,0.027133480400159737,-0.04554637321409051,-0.009986494695528984,-0.029324213700884182,0.03078312085169578,-0.033901191372831305,-0.019051429270270055,0.012780220219887162,0.0183997930825071,-0.011703175757551755,0.015227197458703939,0.029686230585121022,0.013412342903891346,0.06133470454145534,0.18362471853496606,0.0840643857739458,0.11553049331859729,0.007535963228374767,0.023945501821109758,0.030783120851695836,0.12675824801657504,0.011260218564004026,0.03929303340013235,0.03204066546250436,0.00956262259831396,1.0,-0.02973260724213248,0.0507380696815755,0.09415903240437364,0.1064941507394662,0.026438973656755453,0.32712658062579286,-0.049448275206813795,-0.0029876599298292836,-0.009900869773947225,0.2281293445867212,0.14038708262766061,0.030248041417728546,0.18787700178114,0.0243426767388947,0.030068359816344144,0.008833461436090484,0.1694866501762126,0.03307194779029723,0.04293234107263046,-0.012027123050707082,-0.009697229689251598,0.022760245278430024
Flask,0.006693028882901331,0.006693028882901331,0.026200245642532496,0.05309914431669736,0.032343065311838365,0.031486997272947924,0.007009319831523491,-0.010967702764652051,0.0021850692281825354,0.35496966586352985,0.0473828611217386,0.09651360283190757,0.07944727756234446,0.06325874565455054,-0.009916622224378056,0.12536827023111718,0.048487320362315914,-0.09097517399715162,0.01883328932820246,0.04176376723859973,-0.010158508805075624,0.009850158389073991,0.03453443238671437,0.03804351311397913,-0.0018352869011773415,-0.0007404106621884452,0.05100243529728194,-0.01256134913536192,0.13052987858801043,0.027074061206979,0.005969016408547344,-0.018304910195094382,0.028924986054693708,-0.006955093103714906,0.005163904050399945,0.041231969696686945,-0.01350282482486614,0.01980178498052984,0.00781548678433304,-0.0073651654242314615,0.03981427989979664,0.18125010099647654,0.16211651904745128,0.11907595872432392,0.12763106148783027,0.07402326958274219,-0.0653015221247695,0.01770054984245573,0.13445473824312024,0.0907027042018953,0.09161882874330549,0.032257073076640025,0.045846824750459814,0.059192572807886985,-0.0029726129779258873,-0.0017620565400812418,0.003131859577045797,-0.02973260724213248,1.0,0.027725739768769526,0.010480820893717465,0.057994186416093024,0.06032376165908833,-0.011382708327681573,-0.0026826226035898655,0.25685273009301013,0.23461851764942315,-0.08439081092292314,0.02101550051206843,0.045624179930151165,-0.08539163506574814,0.04324581704373949,0.01480177901532031,0.07670313723919199,-0.009145059765239697,0.1240557550972775,0.15388997328757628,0.0986097089076624,0.026637549498594638,0.048229283438433274
Vue.js,-0.018522244539060474,-0.018522244539060474,-0.05094947036207691,-0.04321231817405,0.18400358346571122,0.22649593552229058,0.018268678844656605,0.18979639910615873,0.012201023967661729,-0.008785987895345435,0.0044321086323652606,-0.028226818468331645,-0.04124532545863578,-0.0015021378754508715,0.12112088063356947,0.0019040256180137183,0.06541723335168832,0.011671822948315022,-0.017126218393406133,0.20034789956444987,0.032520964444795936,0.061427075647832896,-0.01352404749857033,-0.028718081454356382,0.008927297800134935,-0.0210728247801066,-0.0032694704113869137,-0.021358962407498547,0.05953080468648233,-0.0022680582963950113,0.025841821605631,-0.00588201970437115,-0.020620440519111737,-0.037987289183650644,0.0018557075294869771,-0.015139878018363506,0.013565265960399376,0.013941541442818804,0.01906245993940292,0.005754805154320256,0.011269451030641753,0.0844274134959999,0.07710784516463241,0.08324843061954208,0.14010412996100646,0.11443762495766789,0.01783385973270504,-0.016207160189110944,0.11034195600596605,0.11490320606493605,0.0468748795110355,0.020143001429965546,0.10076813427954064,0.0034702527112358992,8.497921468452949e-05,0.2335666348671306,0.11242609588885454,0.0507380696815755,0.027725739768769526,1.0,0.13956835344336513,0.13604311999569668,0.05747653767364922,0.10898602254611642,0.05526720726243147,0.044521665602439135,0.053524437803529744,0.056614804238082364,-0.013500088002219999,0.0932471116122454,0.03328531200582144,0.04839187135048398,0.06728469622276387,0.08232682366712796,0.04180410465999676,0.10189497786611611,0.06223347999142488,0.1457772358937078,-0.007834103471573445,0.025421089914395165
jQuery,0.005851230550695217,0.005851230550695217,-0.10383806186736952,-0.04563376928383852,0.31011572724013986,0.3315915543726602,0.01989970939630843,0.2748700286446196,0.0007713421124061369,-0.07210595849541696,0.00601002676191461,-0.02242333664379564,-0.02807778670868609,-0.07156184167458914,0.06000283019543488,0.009130317654543122,0.23249005214699092,0.16409978142467618,0.032096178694565304,0.14519471060877026,0.121969044573762,0.07040597063426468,0.052552385683855556,-0.010939986908804388,-0.054692082142310326,-0.035956093893567805,-0.006978253407158355,0.025159273755875906,-0.04183269143362273,-0.022037732763401218,0.018065334247957324,0.08347642647948766,0.010031809948068954,-0.05468624888979406,-4.106511001374541e-05,-0.009805953697549365,0.009707674422129008,-0.03201124900111847,-0.0064882363168899445,0.017429170903111874,0.03917739602654505,-0.011778742707314042,0.09913084626943001,0.047203668349222155,0.09117715829128038,0.19362947206094444,0.20695598031702003,0.096797254510719,0.06698333748963517,0.13770134679216567,0.0010726942507530957,0.02016147643866528,0.04966605400779979,-0.00012161658753808456,0.037821285730431,0.15582004328485868,0.1278020173622015,0.09415903240437364,0.010480820893717465,0.13956835344336513,1.0,0.07588449298986469,0.06488802800472099,0.19743641081564534,0.09301753374660794,0.05176681367266038,-0.00753789512402338,0.17804183416741112,0.03571342633893935,0.019328779823996004,0.27268210225909406,0.03518992688947001,0.14073670870682803,0.06689262148195789,0.12482290616124404,0.021459344194164287,0.04283951633826017,0.06205252592602602,0.0175652198863462,0.03451261212873661
Express,0.011450547593906481,0.011450547593906481,0.0012193524631565096,-0.03606687210602417,0.19854078763009958,0.25939154866363345,0.04040589460739569,0.07523234579728269,0.05232138742392804,0.022249659596783142,0.003992591575822216,-0.017454243333485848,-0.04784803688424731,0.029223993497300194,0.2890666410972998,0.058502685473408395,0.0313692119028856,-0.03845730367296171,0.05241758976978608,0.479891068978292,-0.008441308083349811,0.0289678497905081,-0.018629178242563674,-0.021224971416084867,0.033397290959577663,-0.022292875542668837,0.0007771463492948216,-0.011461609792295732,0.0586363562215711,0.00417286338694224,0.05379066820773215,-0.017610214331892592,0.012044616359007226,-0.03052518053048176,-0.0009648412468044678,0.02209256087855168,0.01291679578502209,0.030886954663403975,0.02596573353006498,-0.0032854538063976095,0.017394761012099868,0.14970463791387864,0.05375083094656487,0.07841198440161176,0.16821717167858236,0.11629425510755505,-0.035332451777554785,-0.029873286081093714,0.26740216826804614,0.06279269461303867,0.14105444769773468,0.025367390391796942,0.1756612858886615,0.014395558117399046,0.007642808555113103,0.06339758628482926,0.010837030500290347,0.1064941507394662,0.057994186416093024,0.13604311999569668,0.07588449298986469,1.0,0.3201584423942548,0.10505863022534628,0.037112320099759885,0.04478503332299921,0.015402810518660477,-0.018104368375062577,0.07855726203145431,0.10959562144252019,-0.032130341827424025,0.18324831571479394,0.05519963966802896,0.22632118093223907,0.029124536462494226,0.1604545075855957,0.14654406416752272,0.14725694888101346,-0.008976148921259032,0.03265896481875744
React.js,0.015599035527879588,0.015599035527879588,0.026406322927686236,-0.11066608030920724,0.25533673406623625,0.3844010644395676,0.014114590502008962,0.08322472930133334,0.034786031756201624,-0.024190898428077808,-0.03099037884002397,-0.09707151385150493,-0.04947716630932417,0.028284859053642763,0.34563357132126604,0.03174209616139674,0.03696552343381131,-0.050031102815086284,0.04326996228008941,0.39117393593300276,-0.03351720842062372,0.12468498558516972,-0.05691936796228745,-0.0505846380796478,0.03356755175678793,-0.021944041500560302,0.03237146446322034,-0.025410952455193366,0.0723367593634498,0.01341377115408134,0.03653272557770331,-0.0596324289040685,0.0077197964516475155,0.09075564781782157,-0.00017950964020953055,0.010818107068511915,0.04381510135832202,0.06549448085146935,0.03642116224736253,0.004144003482827522,0.02507028062434173,0.21518538092201758,0.036849472994561684,0.10366268030840395,0.17511328649663715,0.10245899428746029,-0.07270740419148237,-0.048174853536315725,0.1701448021349606,0.02656158921315442,0.11876058660458967,0.04381510135832215,0.1526011823764892,0.026483643743923632,0.006153675812481102,0.0516116531957884,0.025283483536601304,0.026438973656755453,0.06032376165908833,0.05747653767364922,0.06488802800472099,0.3201584423942548,1.0,0.08228455546877939,0.14169634930662509,0.07693055975142435,0.04577685471117175,-0.014360195859011353,0.055795525901385645,0.08844374133092811,-0.04424439908292664,0.21703477878225516,0.06464510002706537,0.22399613917622083,0.013624227616626555,0.19351136931696217,0.14567409471611334,0.10125521884408244,-0.015794972885228544,0.010653937419172685
Angular.js,-0.006177183983431722,-0.006177183983431722,-0.022751204114406443,0.001736342956335974,0.16305240216012132,0.17339786804096044,0.03454418970728648,0.07534011427374371,0.01381231496115734,-0.03638193963445836,0.005890926565773405,-0.020204947546461283,-0.01942589293259537,-0.01544874420797222,0.19680208377032984,0.007359926184201218,0.09292213464389587,0.1393678434280342,0.08130820933776048,0.13039179397625345,0.08855319338737992,0.019272325248598718,0.021304656971279763,0.001751801921074181,0.007692793586814574,-0.0258460673804223,-0.011661634054801638,0.024899786522658566,-0.0031405949558129605,-0.013381763419840242,0.008741374539348472,0.036454224067324306,0.027567321898249883,-0.03151633934411232,0.009673104051676032,-0.008552391623278893,0.04065088189098823,-0.020143882729995153,-0.01690801921107478,0.024528514405704055,0.04273207885561971,0.007611633151007561,0.03282115590834312,0.04906703274171666,0.060450467801262064,0.09656606191150137,0.1284374622045771,0.07635830216148688,0.11407881131863216,0.03451596970478782,0.02815320617739868,0.02514605507271532,0.0929522607924812,0.02327610919147575,0.0319156183625573,0.06811725102646866,0.03774941805697479,0.32712658062579286,-0.011382708327681573,0.10898602254611642,0.19743641081564534,0.10505863022534628,0.08228455546877939,1.0,0.025717598934714533,0.01863699979971154,-0.014316017174471353,0.16585506149451473,0.08001535370708414,0.010217970911198054,0.20163650836586058,0.03780434873668962,0.07704660575730753,0.04628287607126717,0.11346542690602134,0.04679181186443389,0.06248135411343604,0.013951486883825786,0.0051176361706966045,0.055003992761022684
